BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
-371.364,87.7602,-25.8782,21.4054,-12.7497,3.30075,-2.15165,-13.298,8.05789,-8.97869,0.531943,-2.36165,-1.36813,4.58593,-9.85393,2.69865,-1.52442,-2.09073,0.036477,-3.42129,3.97074
-371.601,84.9602,-21.4718,20.1505,-14.4969,7.43791,-6.48384,-10.4891,7.93605,-6.2893,1.3486,-2.87114,0.54836,2.54087,-6.57187,1.4443,-1.1049,-1.00226,0.0561979,-0.640226,3.19441
-361.83,73.3604,-15.4895,20.0394,-18.7222,9.21754,-14.638,1.10753,-3.20573,-2.12879,-1.75817,-9.1688,4.18409,-8.34441,-0.00793463,-5.29469,-1.47499,-1.19714,-3.70485,1.59804,-1.98156
-366.26,76.9459,-16.5271,19.3651,-20.2292,9.86565,-11.9801,-4.59227,-0.876717,-4.71482,0.377213,-4.90871,3.17659,-4.36966,-2.86329,-3.71438,-1.40014,1.27139,-1.02141,0.0692023,-0.501985
-356.947,64.778,-10.9156,17.9824,-18.7727,11.9099,-18.0408,4.02065,-6.54446,1.94238,-6.14608,-1.68097,0.154438,-3.35988,1.33571,-3.86321,1.3279,-1.24673,2.37286,0.327619,2.94459
-351.245,60.4927,1.90904,15.2679,-11.594,12.3414,-11.8182,7.88359,-9.63168,10.5013,-9.11995,2.31477,-4.84027,4.90539,-2.38958,-0.733435,-0.333753,-1.33181,2.27312,-1.12988,2.90947
-361.305,63.7232,-6.46151,19.1811,-14.5008,12.9289,-11.8709,4.71782,-9.37472,1.97154,-8.1126,-2.51613,-1.52998,2.26201,-1.70088,-2.37071,-1.72243,-3.82135,-2.90548,-1.45324,2.07217
-375.078,67.8809,-11.6863,25.7862,-15.4271,14.172,-11.6277,3.64578,-5.71562,-1.04004,-4.15141,-9.09832,6.22149,-4.04135,6.20432,-5.89742,-0.728036,-3.01244,-3.50794,2.78389,-0.646516
-386.49,81.9313,-23.8915,30.4216,-14.1034,6.49643,2.6504,-10.8965,6.82909,-11.4135,0.671253,-3.74172,-2.66967,6.43673,-8.2091,1.96992,-4.89452,-2.37578,-0.258265,-4.24015,4.52275
-371.623,70.6476,-15.8808,23.8451,-17.8455,13.6702,-11.4373,3.91907,-4.06981,0.390445,0.35064,-8.65509,3.55844,-8.08301,1.40815,-5.18987,-0.154971,-0.764487,-2.97977,3.0439,-1.0979
-384.662,76.4294,-21.1355,23.5575,-17.2988,6.7418,-6.54073,-1.55773,2.399,-2.90795,0.0512593,-7.15668,1.59062,-5.50801,-2.58899,-2.26774,-3.73472,1.66572,-0.201904,1.95429,1.63611
-388.436,83.5684,-23.6713,26.8692,-15.8624,4.10588,-0.225369,-7.85519,11.7842,-9.81421,2.21266,-2.92381,-4.88164,1.01014,-11.1502,2.30544,-3.89561,-1.34196,2.20269,-2.92341,4.80022
-360.049,55.8366,-3.08008,20.4789,-13.0373,11.8558,-14.0009,9.2341,-10.7052,8.4512,-7.44704,2.8688,-7.59549,-0.377178,-4.74062,0.143441,-0.0102953,-1.60843,1.0385,-1.22577,3.17736
-335.455,47.9095,-4.97209,19.6022,-15.9981,14.6984,-12.662,8.31273,-12.3332,9.50446,-12.3599,7.89476,-6.33843,3.09883,-5.94926,2.20599,0.9879,-1.71687,-1.93614,-2.30367,2.02246
-333.819,47.6271,-6.83863,22.5383,-14.131,11.9335,-14.3603,11.1619,-12.6064,8.28351,-10.2867,6.94075,-4.38489,-0.634344,-3.91824,2.10593,1.7628,0.18058,-0.0237258,-1.65625,2.40774
-301.028,47.2943,-13.7435,21.5014,-15.9798,12.3973,-15.0093,7.85906,-13.6944,10.213,-9.58387,0.167629,-7.41211,2.96039,-3.11023,-1.87198,-0.0441184,-1.42544,-0.212358,-2.16012,1.58532
-319.426,59.0722,-17.3128,23.2599,-10.5711,13.8137,-11.8089,6.28874,-8.63097,7.77168,-4.49663,-1.62566,-2.36769,1.56238,-2.62809,-4.11799,2.66802,-0.701639,0.569146,1.14866,0.0582985
-339.593,68.0261,-26.9257,26.4234,-14.3616,14.45,-12.0099,-0.520056,-7.82473,-0.855211,2.29917,-8.50826,3.15488,-3.87994,0.846594,-8.81004,1.17408,0.618844,-0.741903,1.72132,-3.07026
-348.418,70.8592,-28.738,23.9828,-13.6546,13.3874,-9.86421,-1.41489,-5.97267,-2.72017,-1.91163,-10.0744,2.50579,-5.87348,2.75762,-6.10933,-1.52332,0.821424,-2.97399,2.7157,-3.48096
-347.3,70.6714,-27.5505,21.7558,-16.9169,12.2405,-11.201,1.57147,-5.38584,-0.681514,0.275815,-10.5269,2.39943,-6.62542,3.37516,-4.95916,-0.0812029,-0.0638834,-1.78002,2.26867,-2.44418
-349.899,71.0275,-22.7227,17.8219,-18.2122,15.4702,-13.213,3.56199,-3.9005,1.19955,-1.23926,-10.7742,0.87857,-8.12638,2.4829,-5.117,0.896484,-1.87618,-0.233658,1.26319,-3.48564
-351.314,68.4866,-25.0174,18.8723,-19.2151,11.8631,-12.7587,5.02047,-3.53365,0.131307,-2.87934,-9.69714,-1.59048,-8.79657,0.907045,-8.00435,2.24097,-2.08549,0.859939,1.45076,-2.53043
-370.657,85.0227,-30.9503,23.1135,-14.2674,3.46968,3.2666,-8.75596,9.76029,-5.11035,2.64665,-5.04987,-7.89686,1.79224,-5.88618,2.72038,-1.81452,0.649026,4.16948,-1.41898,3.78864
-356.771,74.3723,-20.5944,22.5049,-14.3143,14.8499,-7.61055,1.39134,1.38457,1.1981,1.18338,-8.87223,-0.714867,-5.28728,0.441136,-4.63722,1.2424,0.68401,0.980145,1.65099,-1.00905
-361.319,71.4294,-18.9795,22.4685,-15.5441,16.5261,-9.02569,-0.0945237,-5.18687,0.765041,2.0377,-6.7104,-0.230109,-4.9747,1.14004,-5.95408,2.32708,0.312225,4.96726,1.69768,-1.59172
-363.679,68.1802,-21.8851,23.1116,-18.6525,15.3873,-13.7351,-0.862495,-5.49292,-1.00796,1.59205,-9.5392,1.58295,-8.39759,0.255042,-5.74069,-0.331728,1.64028,1.10264,3.50588,-3.10324
-357.297,75.698,-19.4034,26.9578,-14.3596,12.4767,-7.93059,1.19285,3.04062,-3.87909,4.64526,-10.1557,0.980974,-6.21157,2.10764,0.00521577,-2.34845,3.25549,-2.52669,3.35994,-1.09179
-371.075,85.7296,-27.0673,23.4845,-12.4308,4.92403,1.60226,-9.66474,8.88468,-9.23935,4.22858,-4.41875,-8.15308,2.14072,-8.12645,6.18687,-3.12765,-2.23555,2.08516,-2.17385,3.58452
-377.323,85.4813,-25.3988,21.4297,-15.5593,4.50777,-0.0332836,-9.58166,8.86034,-10.8061,2.10191,-6.88807,-10.2766,1.34377,-9.06945,3.15516,-4.60197,-1.27332,0.351648,-4.81931,3.07897
-380.011,83.9024,-30.296,22.0024,-17.2603,2.75109,-0.977968,-12.7999,10.4878,-10.2517,-0.215472,-3.96462,-7.73546,2.14702,-8.00467,3.08393,-3.74694,-2.69479,2.60389,-2.32892,2.77268
-377.145,76.3671,-20.9235,22.5218,-16.3025,8.13313,-7.41444,-1.06325,0.323207,-3.67423,0.0456284,-5.86068,-0.735774,-5.85903,-1.41488,-2.75731,0.846081,-1.16592,0.160155,0.24311,-1.76677
-382.284,71.9075,-16.6819,28.5266,-18.1598,9.64389,-8.8239,-0.972975,-0.943755,-5.66252,2.64596,-5.05737,0.337266,-8.14011,-3.78673,-1.6918,-1.30956,-0.734566,-2.43937,-0.242989,-1.25277
-375.299,62.872,-16.171,27.3652,-22.2749,12.3783,-16.545,2.9897,-4.81063,-2.25558,1.02422,-9.2379,1.93761,-11.3401,2.31436,-4.68998,-1.09055,-1.48005,-0.862248,1.79115,-1.78006
-354.079,45.4103,-0.384571,13.6292,-11.4893,9.80952,-16.3323,11.0602,-9.7349,10.4709,-4.75257,3.37769,-5.63472,1.1212,-2.90978,-0.418824,-0.136892,2.80271,1.40143,2.25859,-0.430821
-279.183,24.3478,3.28162,3.04152,0.46856,4.17468,-8.58572,4.17009,-3.82144,3.76701,-5.7993,0.945372,-4.25569,-2.91897,-5.75351,1.12716,0.504362,1.24934,-1.91339,2.06219,0.693347
-269.677,21.4678,4.46103,6.89281,0.815694,4.13061,-10.5091,5.3793,-1.46662,5.03525,-6.1023,4.95265,-1.23537,3.65833,-3.20255,3.07364,3.17508,4.34511,0.626213,3.79498,-2.06974
-260.629,25.0367,6.9523,7.14046,0.180425,4.52869,-11.639,6.0874,-3.8062,-0.252481,-9.1882,4.74462,-3.28413,-2.14622,-6.33279,-1.04755,2.64717,3.11037,1.23917,3.35778,-1.46849
-263.133,25.0838,-0.585436,10.1548,-6.61396,3.51617,-17.616,4.61748,-8.41865,-0.728994,-15.769,5.81101,-10.3687,2.33378,-11.1101,-1.28169,-1.57308,6.89397,-4.5476,4.59417,-4.14504
-259.103,20.8681,-3.90873,9.06508,-7.4223,5.71858,-19.9839,4.39688,-9.20842,3.36165,-18.1936,5.23427,-10.4883,1.76235,-10.3382,-0.961108,-1.68981,6.71804,-2.02248,4.55598,-3.8301
-257.428,18.0757,-2.66492,9.23352,-8.39086,6.43032,-21.0675,1.05002,-7.65191,1.17281,-19.5103,8.86544,-9.1822,2.67788,-10.6326,-2.40754,-1.08355,7.12277,-4.13918,5.83571,-3.136
-258.387,16.7442,4.44567,5.5559,-6.95468,6.21215,-17.6947,-1.05873,-1.40182,-3.34514,-12.582,5.28156,-8.57677,0.098434,-7.79179,-5.7165,3.38131,8.73131,-2.46642,5.16298,1.02296
-257.461,14.3909,7.43534,5.31785,-3.93623,4.33631,-17.9703,-3.05351,0.107999,-7.2855,-11.8394,5.24704,-7.14565,-4.07741,-4.62465,-8.77244,5.07987,5.51973,-5.52645,3.04698,2.56973
-259.101,18.1855,8.16423,10.7212,-7.66644,6.39917,-12.2009,-3.44295,-1.1421,-0.35517,-12.0379,6.30529,-3.1867,-2.8138,-5.24616,-7.01461,3.4493,6.2859,-4.05371,5.10746,1.21892
-259.218,13.2319,3.53113,8.45745,-6.94962,6.69716,-15.0372,-3.49053,1.57425,-3.96022,-14.8331,2.41566,-8.29136,-3.12092,-5.63056,-4.6701,0.0610571,6.42126,-3.54178,3.40543,1.72634
-258.607,11.0386,8.89532,5.6448,-8.77611,1.03313,-14.4538,-4.93312,-3.89854,-6.49043,-12.3077,-0.584285,-5.15742,-5.6916,-3.07513,-4.55541,-2.06238,3.48707,-6.9018,2.16887,-0.749015
-251.119,13.6142,13.1449,7.05351,-0.0756853,4.9848,-8.1409,0.179469,-3.83844,1.52704,-7.88669,2.86326,-2.33042,-3.18043,-3.2775,-2.23943,0.940044,3.45088,-4.11569,-0.141403,-1.04609
-256.951,22.335,8.8853,9.58119,-9.58935,9.64028,-18.7157,-2.47167,-8.02644,2.69918,-14.0253,10.056,-7.64482,-0.27259,-6.88572,-0.825282,-1.89755,6.76371,-4.29076,5.2108,-2.43794
-250.602,20.8336,1.03648,1.11718,-5.66617,6.84864,-10.6297,-9.63305,-4.68086,4.17593,-10.1596,1.23718,-2.71461,-2.08285,-4.54291,-3.94687,-1.62255,2.00792,0.685196,5.82406,0.619416
-246.864,20.3242,-2.10762,0.938953,-8.56016,5.28467,-16.2802,-7.78448,-3.4582,8.14578,-6.47751,0.525165,-2.26626,-3.77406,-6.9783,-2.7035,-3.27074,2.40334,1.63455,7.47028,3.78381
-254.376,17.8056,-8.05648,-1.49626,-8.17488,4.26276,-12.2222,-13.9969,-4.16185,6.58518,-3.49631,5.7048,-2.7227,-5.75593,-9.57743,-3.39275,-2.65533,1.39035,4.4998,8.26949,1.86612
-254.576,20.3967,-12.6648,-0.153102,-11.3948,1.43736,-10.7709,-11.1829,-1.95478,2.96116,-5.00628,4.34077,-8.31078,-4.27565,-7.07683,-0.1187,-0.758995,4.17197,1.54907,6.36355,1.03578
-261.213,22.8357,-16.1227,2.09164,-18.2664,7.10696,-15.9102,-7.30354,-4.30772,7.49004,-9.22613,6.17793,-11.7309,-1.41826,-12.7594,6.38417,-5.98881,5.96861,-4.2939,9.52506,-3.0226
-261.901,25.1023,-14.3592,2.19058,-16.7933,8.43951,-15.133,-6.51135,-4.42674,7.16456,-9.38399,7.71022,-14.4064,-0.164321,-11.762,6.61379,-4.92736,7.05351,-2.23099,8.35903,-2.15689
-255.001,24.4434,-16.9191,2.20858,-13.2291,7.97039,-13.6408,-2.50272,-3.33144,7.53217,-8.72605,9.17294,-11.8936,-0.68832,-11.8618,4.93255,-4.38099,6.53786,-3.37545,7.53108,-1.12904
-248.869,21.4843,-11.643,-0.308203,-8.66692,5.94743,-9.87914,-3.04843,-1.24492,6.2802,-6.90765,6.51565,-8.33616,-3.60221,-9.78049,0.871323,-2.07219,3.74337,-4.05032,4.8592,0.227506
-241.225,23.8867,-12.3848,6.79697,-10.3182,11.9813,-6.28331,3.82615,-0.677435,8.95998,-6.34036,9.49818,-9.19561,-0.975843,-10.4399,3.49152,-3.8349,5.76822,-4.61544,6.79728,0.501376
-247.544,22.5733,-15.1599,3.05065,-14.1356,8.75323,-9.48993,1.2554,-2.14609,8.45914,-6.81457,9.27385,-10.1616,0.806759,-11.9063,4.41469,-3.37442,6.59206,-4.19692,7.84551,1.20878
-242.307,15.3141,-11.6131,1.35889,-14.3163,7.15916,-5.65482,-3.38177,-2.58137,4.68508,-6.65087,5.58338,-8.98133,-0.25485,-12.7609,6.83214,-2.71333,7.76864,-3.24674,5.08334,2.73422
-236.255,12.3382,-6.90996,-3.77044,-15.6413,5.7677,-9.7477,-1.45254,-3.65825,3.26,-8.98205,6.41417,-9.65902,0.963579,-9.47915,6.26881,-3.28792,5.72547,-3.66117,3.33336,0.967056
-236.237,5.03824,-11.9307,2.05672,-9.64735,2.64072,-15.0603,-5.40972,-9.25552,-1.43764,-13.6401,-2.40239,-8.91006,-1.80588,-8.78378,3.67066,-4.51246,7.82712,-4.63529,3.64321,-2.71485
-236.404,9.14088,-9.81857,2.06673,-4.5811,7.16119,-10.6163,2.66024,-5.26243,4.01142,-7.62267,2.00173,-6.7786,2.57132,-4.94211,3.85725,-5.76772,4.8812,-4.18208,4.26648,0.223089
-244.853,10.2996,-10.6291,-0.746054,-3.33796,5.41818,-12.821,-3.16491,-4.93918,-0.0955283,-6.13657,-0.896955,-4.1964,-2.6558,-7.55597,1.07509,-3.19415,3.2874,-3.21124,4.04384,2.11997
-274.095,21.0437,-2.46011,6.42811,-9.41276,2.27659,-10.4326,-0.683109,-2.46294,2.59665,-5.04318,2.06037,-4.54207,-2.08834,-4.81405,2.15959,-3.00856,3.31659,-1.41631,3.98107,2.25098
-302.276,41.4356,-12.4557,13.4073,-13.9664,14.5872,-13.4063,4.33469,-5.38016,7.77546,-6.29904,6.99324,-4.08462,-0.909103,-4.22495,2.64193,0.311174,2.53104,-0.236575,0.387432,3.18978
-312.882,42.6078,-17.0468,17.2073,-21.8376,14.647,-15.7269,6.75941,-9.60753,8.48267,-8.23555,7.6384,-6.26334,-1.74184,-2.44812,4.92531,1.88227,-0.385178,1.16771,2.21113,5.99556
-303.513,47.7378,-14.8291,18.9818,-18.1322,12.0431,-17.1188,8.7451,-9.33595,7.53557,-9.24134,6.61226,-3.84571,-0.843765,-5.36289,-1.33401,-0.295364,-0.474387,-0.66355,-1.78333,2.87575
-309.643,47.6484,-13.0751,17.9473,-19.306,10.6142,-19.4265,8.54305,-9.00075,7.685,-7.63342,5.10703,-4.99672,-1.08173,-3.35335,2.29211,1.18166,0.027927,2.73446,1.10755,5.31544
-315.576,46.719,-17.8246,11.715,-20.4051,8.86781,-21.0365,2.14628,-11.0639,6.99559,-10.1473,4.68639,-7.30388,-2.75133,-5.1662,0.988489,-0.291474,-0.586421,0.00238398,0.980372,5.53254
-329.805,58.2138,-24.6945,20.3217,-23.5624,14.1544,-18.4345,0.351911,-2.52316,1.32286,-4.37151,-4.41,0.793833,-5.96154,1.11804,-2.94483,1.10027,0.367051,-3.87043,-1.6759,1.99234
-321.145,53.0874,-15.9415,15.6514,-18.2887,11.4109,-17.6908,2.00066,-8.67911,4.7314,-9.22697,3.60606,-7.66425,-0.674265,-3.03886,-2.10476,0.307971,-2.17097,0.19232,-0.627393,5.60928
-329.776,53.5842,-19.6003,15.9591,-20.0939,7.38453,-20.8778,3.23138,-6.9138,4.69975,-9.42748,0.0753836,-3.14714,-4.58189,-0.341061,-0.173144,-0.875369,-1.16883,-1.09682,0.925987,1.88411
-327.47,52.4449,-14.4426,14.2908,-17.4585,11.2365,-17.9603,5.05705,-9.96804,6.12968,-10.2653,3.36513,-2.9796,-2.14945,-3.34031,1.06373,0.3419,0.708072,-1.38491,-0.132113,5.13735
-330.181,48.7841,-12.8519,14.2268,-17.9214,9.92335,-22.7428,4.33979,-7.30153,7.29287,-11.2854,3.3774,-3.19446,-0.535511,-2.7996,0.35764,0.565502,0.890688,0.517154,-0.0914344,3.19264
-326.762,49.3323,-11.7814,12.8117,-20.1397,10.0064,-20.8883,7.57534,-9.66019,8.80913,-13.0133,2.49414,-5.92455,0.900984,-2.57367,-0.622088,1.09279,-3.24022,-0.993979,-1.17329,6.04458
-316.691,41.6323,-9.91422,14.7565,-19.5714,11.8704,-20.674,9.86664,-13.7587,12.0964,-8.79428,4.52566,-7.16116,2.22228,-2.46119,2.24174,-0.408176,-2.36232,1.28502,-1.8107,4.6436
-287.197,19.7992,3.52985,4.60995,-0.8083,0.789651,-8.86169,-0.179515,-2.59474,3.14501,-5.47641,1.7941,-5.46144,-2.02764,-0.016338,4.57698,-3.17552,0.903987,-1.80602,2.4771,2.22567
-249.946,12.7138,4.55969,8.37439,-6.21878,4.35768,2.55063,6.07514,0.488001,-3.09463,-4.52536,6.37189,-0.727628,-0.47349,-3.19894,2.2225,-2.39636,3.84963,0.604103,2.17296,0.612601
-226.216,13.52,-6.31935,-5.26744,-20.8547,-0.507924,-4.87049,3.47583,-0.258908,-3.74209,-9.71629,3.77292,-4.52101,0.989996,-6.2387,4.38326,0.0860245,6.82695,0.438693,2.10845,-0.626513
-229.736,14.4063,-14.8752,-3.08563,-15.7922,0.437262,-0.880904,-6.54076,4.38195,-5.23614,-8.12711,0.119462,-2.57167,3.0079,-5.74472,1.92051,-4.30692,6.33085,1.97399,1.97977,3.11691
-243.698,17.1285,-15.9284,2.09273,-20.772,1.83589,-0.474892,-0.848721,2.72699,1.06887,-8.3009,5.72426,-6.81707,6.76276,-11.4981,3.71171,-6.09059,5.09356,1.1553,-1.33768,1.22735
-250.107,16.4725,-21.6662,3.31378,-23.9955,3.37259,-6.033,0.306721,-0.913134,-0.0555894,-11.2098,5.19936,-10.6642,5.90508,-14.0534,3.21746,-8.65438,6.21087,-2.07094,0.531776,0.0617346
-249.212,17.4309,-17.4374,5.22189,-23.6994,6.90265,-6.90229,5.22113,-1.46763,1.74048,-8.29996,5.81167,-7.291,5.34067,-12.1807,6.18516,-8.19582,8.87612,-3.02918,3.88837,-2.41971
-249.276,14.0406,-15.5009,2.95251,-26.5182,6.83825,-7.49407,4.15752,-4.11212,-0.155774,-8.8819,2.93608,-7.34326,4.90807,-12.0001,5.74589,-6.36225,12.0015,-2.03498,4.16808,-2.58195
-246.953,17.3754,-12.381,6.97625,-23.147,12.7754,-5.88324,7.38539,-2.57885,5.23814,-6.37496,2.63244,-5.42563,3.71486,-10.5387,4.7506,-5.10155,12.1003,-1.23403,5.50515,-2.86755
-247.699,14.9435,-13.9308,4.97095,-23.2364,13.9697,-6.15716,5.54788,-4.27441,4.13129,-6.89639,2.08199,-7.21872,4.24729,-11.5971,5.79654,-5.12639,12.6414,-2.55767,6.71474,-3.22247
-242.098,22.4355,-11.9727,5.4435,-19.1567,14.5383,-8.39916,5.58083,-2.75755,2.25865,-5.85373,3.87438,-5.75592,4.37898,-13.838,6.10134,-6.76071,8.9361,-1.57438,4.08514,-4.22798
-240.277,20.0716,-11.9815,7.05579,-21.9709,12.8603,-7.89303,5.09827,-5.44532,2.96707,-3.98745,2.81874,-4.53158,3.58977,-11.9022,6.25282,-4.1035,10.2976,-2.05386,4.69628,-4.56889
-247.16,18.8096,-13.7548,4.37028,-24.5173,10.1546,-11.0274,6.12426,-7.22027,-0.48405,-6.33637,1.84289,-8.6769,4.13596,-13.3903,5.92841,-6.29588,8.94774,-2.93221,3.15381,-2.1229
-250.48,18.9239,-17.375,4.92166,-25.2268,10.4722,-11.8076,3.39332,-5.78002,-0.765815,-9.26895,1.16152,-7.4023,4.2175,-11.8333,6.11565,-9.34344,8.66598,-3.75232,4.03767,-2.20778
-242.025,14.9386,-10.6744,2.47997,-19.8077,7.32423,-7.03334,0.870957,-1.04831,-2.79996,-2.48555,-1.78877,-1.90159,1.08684,-8.93046,2.234,-4.88453,5.90993,0.0350584,1.46349,0.750637
-242.172,11.6105,-10.4621,2.02767,-22.9559,7.09736,-8.43401,-0.190336,-4.98407,-1.13849,-2.22422,-3.31851,-3.57058,0.186471,-11.2174,0.0330868,-3.23204,7.46335,-0.069198,-0.869453,-0.343398
-242.68,10.0297,-11.2059,-2.44894,-20.5259,2.18729,-9.3928,-2.00193,-3.011,-6.57885,-2.84417,-2.966,-3.94071,-2.26961,-9.60658,1.28729,-4.11114,7.90791,0.35156,-0.545838,-0.110144
-239.46,11.1647,-12.4234,0.657774,-21.2572,5.14514,-10.2142,0.501699,-5.81748,-1.68978,-5.75852,-1.2931,-6.3075,0.546694,-11.5037,3.29901,-3.75745,7.52891,0.164639,1.55217,-1.00251
-241.962,11.422,-11.5042,1.5271,-22.9591,3.08101,-8.37386,-1.57975,-3.08547,-2.90616,-3.35891,-1.84925,-2.70099,0.859841,-8.11385,4.60216,-2.75399,5.81888,0.821041,1.69343,0.161802
-239.36,16.1862,-8.43673,4.17694,-18.1777,6.76977,-5.28358,1.79797,-1.41358,0.656135,-3.47412,1.50554,-2.062,1.40759,-9.83024,4.33899,-3.32925,5.34605,0.330112,1.05736,0.849985
-238.104,19.8309,-10.5159,7.83816,-17.7101,11.7194,-5.83806,4.32173,-2.02395,5.22798,-7.11656,1.94929,-6.34951,3.05254,-13.3106,7.07122,-6.79938,7.33558,-2.06689,1.82175,-3.02336
-236.612,20.175,-9.41803,7.37608,-12.6712,7.97723,-2.61907,-0.387737,0.632724,1.77433,-4.6251,2.33182,-7.02974,3.18552,-11.6453,7.27334,-3.21424,8.23589,1.82617,2.23584,0.96026
-245.328,15.6201,-11.1913,3.07922,-14.293,2.93228,-11.0304,-1.47918,-3.88687,1.146,-5.1179,5.94993,-8.21871,-0.108148,-12.4916,5.69974,0.114094,5.32377,1.77571,4.94788,1.30924
-248.294,17.5776,-9.05169,-5.49176,-14.0589,-1.54551,-11.85,-4.25097,-2.4434,-1.76959,-6.84896,6.07705,-6.57067,-4.72375,-9.21535,2.71553,3.42422,2.76888,3.42928,6.49082,4.01758
-265.739,19.0033,-8.98385,0.320648,-9.69889,-3.61383,-8.52166,-3.74865,-7.8827,1.03263,-4.53621,3.22389,-8.15119,0.533566,-8.79698,1.63169,1.41681,3.66235,2.3194,4.00211,3.47169
-268.619,19.7452,-8.07584,2.90906,-11.2614,-2.38814,-7.26884,-1.56345,-7.31343,-0.00265976,-2.47363,0.13934,-12.0182,1.16491,-6.63121,4.13269,1.48118,3.22224,-0.353666,3.98477,1.99997
-272.742,20.6011,-13.7709,4.56112,-15.3262,3.50928,-8.67339,-1.19481,-9.08777,2.0826,-6.04437,3.46231,-11.5986,1.71769,-9.66512,5.71406,-3.68397,3.05692,0.255866,1.8459,1.43361
-277.879,19.211,-12.9632,5.84942,-10.3472,5.69704,-8.1118,-0.0937764,-10.4049,-2.45217,-6.73496,5.62393,-9.04378,3.59098,-8.13321,6.28755,-3.26231,5.08157,-1.62497,0.77005,-0.266148
-274.832,20.9175,-7.52868,5.57789,-9.83644,-0.239747,-8.53636,-3.8246,-8.00373,-2.3793,-4.58935,-0.634177,-10.9348,-0.652684,-6.38867,9.11663,-1.46741,2.45506,-0.724973,4.10856,5.15007
-270.012,22.5388,-4.26456,3.65518,-8.33416,-1.60147,-1.93828,-1.47284,-3.7804,-0.737583,-1.25622,5.64798,-6.33784,4.67171,-5.14973,7.3562,0.922133,5.2074,4.46692,1.81138,5.72433
-269.214,21.914,0.610653,5.89688,-7.10456,-2.208,-6.57464,-3.4035,-6.24258,0.672135,-1.45677,0.767603,-9.19245,2.44852,-4.76111,3.91996,0.931908,3.0226,-0.872307,1.72106,3.58795
-265.024,24.0392,0.844667,5.01777,-1.28149,-3.57079,-3.17458,-3.17117,-4.48947,-1.43812,0.364495,3.80882,-5.69998,3.95599,-6.39775,3.65223,1.64448,3.38232,1.77012,3.13794,3.1421
-244.824,18.0389,-6.37552,0.50193,-9.01955,-5.74547,-8.95007,-4.66749,-2.98929,2.52363,-4.00946,5.29932,-8.40946,-4.40618,-7.73397,3.22489,-0.0338332,2.30336,1.50456,5.76043,3.06311
-248.085,15.7433,-13.7419,-1.3036,-16.7551,1.18963,-14.5427,-5.56827,-5.59849,2.861,-8.42281,9.01512,-13.2611,-1.75351,-10.5678,5.07098,-6.84746,3.24819,2.63582,4.08346,-0.94743
-252.738,17.3394,-12.514,-2.8453,-13.1885,-2.30197,-10.7068,-11.0384,-0.721005,2.84605,-8.4003,5.94598,-12.4332,-3.41025,-10.8565,6.0233,-4.27425,2.48506,1.86546,3.70527,-0.310834
-251.359,16.6626,-6.2084,-1.92735,-9.49673,-2.54,-7.19287,-12.4697,5.29309,0.485482,-3.81209,6.61599,-10.284,-3.34844,-10.533,8.90163,-2.77157,2.93629,2.7032,2.58149,1.75296
-257.007,15.4221,-10.3767,-2.61222,-14.3299,-1.03682,-11.1728,-12.3203,1.58441,0.066139,-5.41618,5.10699,-9.54745,-6.18488,-10.4478,5.91608,-2.97784,2.98591,4.87099,6.08038,0.45726
-259.603,16.675,-10.9023,-3.35052,-12.0466,-0.825175,-12.2099,-12.259,1.88676,1.02096,-4.19105,6.23552,-9.3541,-5.94348,-7.7177,5.80373,-3.95916,3.36046,4.70728,3.88285,0.283075
-259.065,18.0398,-10.9594,-2.32194,-11.2027,-0.271776,-12.2341,-12.5421,3.66905,-0.391679,-2.18036,5.83395,-10.0601,-2.81872,-10.6228,7.17257,-4.48781,4.58293,4.85203,4.76148,1.77719
-260.867,16.3,-13.3842,-3.85102,-11.5977,-1.66863,-11.5701,-12.0354,1.41351,0.452624,-3.43262,5.2385,-10.1241,-4.5983,-11.6124,6.19837,-5.93458,3.20496,3.40611,3.18378,0.43588
-259.544,18.7871,-11.5998,-1.48527,-5.36765,0.378089,-11.4992,-8.70336,2.50658,3.5606,-2.68331,8.74825,-11.2058,-3.51274,-8.03224,4.10436,-5.10006,3.55371,3.23591,2.44261,1.3942
-248.911,15.5795,-11.6016,2.2909,-6.6898,0.104425,-8.67361,-6.46114,2.90959,3.178,-0.145978,7.71606,-7.96812,-3.40909,-5.9128,2.69887,-5.68982,3.54967,5.68614,3.02833,2.36571
-251.195,20.2677,0.371662,6.7397,-6.06597,1.49813,-4.53823,-0.998856,3.77686,5.55434,1.00885,3.42131,-8.09925,-0.810799,-5.37077,1.4675,-4.31399,1.88751,0.739689,3.08702,1.68754
-276.814,14.8719,-3.35466,4.7404,-7.63361,-1.91649,-11.1847,-3.39638,-0.911354,1.23899,-5.1789,-0.850548,-9.34845,-0.336425,-7.18214,-0.347087,-4.50011,1.46528,0.483022,3.91098,0.798011
-277.184,23.4613,-4.9306,10.2827,-6.70064,1.13198,-12.6555,1.23432,-3.25115,0.35021,-6.40472,0.0854636,-6.13952,-0.727038,-3.75056,3.25037,-5.00318,2.86469,-2.79619,4.09619,-0.374393
